Provider,Model,Prompt Tokens,Generation Tokens,Stream,Temperature,Logprobs,Concurrency,Time To First Token,Latency Per Token,Num Tokens,Total Latency,Num Requests,Qps,P50 Time To First Token,P90 Time To First Token,P99 Time To First Token,P99.9 Time To First Token,P50 Total Latency,P90 Total Latency,P99 Total Latency,P99.9 Total Latency,P50 Latency Per Token,P90 Latency Per Token,P99 Latency Per Token,P99.9 Latency Per Token
adaptive,test,508.0,128,True,1.0,,8.0,5745.180580873943,28.504109685270986,128.99485861182518,9422.050518985983,389,8.699176564554751,6000.0,7700.0,8100.0,8200.0,9700.0,11000.0,12000.0,12000.0,28,29,29,30
adaptive,test,508.0,128,True,1.0,,10.0,10307.332174878527,28.66484895559312,129.0,14005.1057065794,389,8.646798880549898,11000.0,15000.0,16000.0,17000.0,15000.0,18000.0,20000.0,20000.0,29,30,33,33
adaptive,test,508.0,128,True,1.0,,12.0,14350.480075731064,28.635772122898558,129.0077120822622,18044.702584744828,389,8.648975192834223,16000.0,22000.0,24000.0,24000.0,19000.0,26000.0,27000.0,27000.0,29,30,30,31
adaptive,test,508.0,128,True,1.0,,14.0,15383.055575329938,28.558866960891685,129.01542416452443,19067.581693256085,389,8.66758558339239,16000.0,25000.0,26000.0,27000.0,20000.0,28000.0,30000.0,30000.0,29,29,30,31
adaptive,test,508.0,128,True,1.0,,16.0,17041.435255380562,28.75298558036126,128.9897172236504,20750.259788662308,389,8.676221162925303,18000.0,28000.0,30000.0,30000.0,22000.0,31000.0,33000.0,34000.0,29,30,30,30
adaptive,test,508.0,128,True,1.0,,18.0,18525.275078958864,28.484048611344136,128.96915167095116,22198.819649836427,389,8.691512436733559,20000.0,31000.0,33000.0,33000.0,24000.0,34000.0,36000.0,36000.0,28,29,30,30
adaptive,test,508.0,128,True,1.0,,20.0,19074.641107490213,28.771055770992522,128.8846153846154,22782.82409639887,390,8.262534519566922,20000.0,32000.0,34000.0,36000.0,24000.0,35000.0,38000.0,38000.0,29,30,32,32
adaptive,test,1020.0,128,True,1.0,,0.125,474.02205823455006,22.103005300398713,129.0,3325.309741985984,5,0.12548010236543483,460.0,520.0,520.0,520.0,3300.0,3400.0,3400.0,3400.0,22,22,22,22
adaptive,test,1020.0,128,True,1.0,,0.5,522.6059455532007,22.79903638721141,129.0,3463.6816395034725,26,0.5597325583450823,520.0,550.0,560.0,560.0,3400.0,3600.0,3600.0,3600.0,23,24,24,24
adaptive,test,1020.0,128,True,1.0,,1.0,532.6096806265587,23.56326732495645,128.9814814814815,3571.8047376247814,54,1.171927057666118,520.0,600.0,620.0,620.0,3600.0,3800.0,3900.0,3900.0,24,25,26,26
adaptive,test,1020.0,128,True,1.0,,2.0,529.8778529880414,24.887625154128006,128.55555555555554,3729.620067478175,108,2.355782889686944,520.0,570.0,580.0,580.0,3600.0,4200.0,4300.0,4300.0,24,28,29,29
adaptive,test,1020.0,128,True,1.0,,4.0,820.2640579392869,27.366964121479484,129.0183486238532,4351.0763085123635,218,4.74119636867311,530.0,1400.0,4800.0,4900.0,3900.0,5200.0,8700.0,8800.0,26,32,34,34
adaptive,test,1020.0,128,True,1.0,,6.0,2296.5736692565793,30.786776258173845,128.9783950617284,6267.396581176321,324,6.9635497411458385,1900.0,4600.0,6300.0,6700.0,5900.0,8700.0,10000.0,11000.0,31,31,32,32
adaptive,test,1020.0,128,True,1.0,,8.0,9192.762927363501,31.008723572523273,129.01194029850745,13193.23601131397,335,7.484737792707164,10000.0,13000.0,14000.0,14000.0,14000.0,17000.0,18000.0,18000.0,31,32,32,32
adaptive,test,1020.0,128,True,1.0,,10.0,13690.434712561806,30.97921877355782,128.98208955223882,17686.19775719204,335,7.499112520697932,15000.0,21000.0,22000.0,23000.0,19000.0,25000.0,27000.0,27000.0,31,31,32,32
adaptive,test,1020.0,128,True,1.0,,12.0,15305.549221647792,30.97988953955725,129.02388059701494,19302.68292413371,335,7.492761292516988,16000.0,25000.0,26000.0,26000.0,20000.0,29000.0,30000.0,30000.0,31,32,32,32
adaptive,test,1020.0,128,True,1.0,,14.0,16921.637951740093,31.051432662940407,128.98208955223882,20926.71475421547,335,7.501440409315903,18000.0,28000.0,30000.0,30000.0,22000.0,32000.0,34000.0,34000.0,31,32,32,33
adaptive,test,1020.0,128,True,1.0,,16.0,18656.89515780359,31.092120531805897,128.98805970149255,22667.406793246948,335,7.503070290640226,20000.0,31000.0,33000.0,33000.0,24000.0,35000.0,37000.0,37000.0,31,32,33,33
adaptive,test,1020.0,128,True,1.0,,18.0,19603.35513942166,31.322235630595074,129.02089552238806,23644.531776242082,335,7.488530413125985,22000.0,33000.0,35000.0,35000.0,26000.0,37000.0,39000.0,39000.0,31,32,36,36
adaptive,test,1020.0,128,True,1.0,,20.0,20464.321149984346,31.136101359500103,129.01194029850745,24481.198876233313,335,7.506314294191021,23000.0,34000.0,37000.0,37000.0,27000.0,38000.0,41000.0,41000.0,31,32,32,32
adaptive,test,2044.0,128,True,1.0,,0.125,466.9649500399828,22.55162403236555,129.0,3376.1244502151385,5,0.12584044463329344,470.0,480.0,480.0,480.0,3400.0,3500.0,3500.0,3500.0,23,23,23,23
adaptive,test,2044.0,128,True,1.0,,0.5,554.4387708113601,23.45413827963066,129.0,3580.022608883715,26,0.5810621990674533,540.0,630.0,860.0,860.0,3600.0,3700.0,3800.0,3800.0,24,25,25,25
adaptive,test,2044.0,128,True,1.0,,1.0,571.0417677980365,24.47260347213487,129.0,3728.007615703434,54,1.1743432590766474,530.0,600.0,1600.0,1600.0,3600.0,4100.0,4600.0,4600.0,24,27,28,28
adaptive,test,2044.0,128,True,1.0,,2.0,590.0288344559225,27.06711443778975,129.00925925925927,4081.983324530517,108,2.3599148016181637,540.0,720.0,1500.0,1600.0,3900.0,4800.0,4900.0,4900.0,26,33,33,33
adaptive,test,2044.0,128,True,1.0,,4.0,1381.218797513717,31.749358472909282,129.09302325581396,5479.772295559172,215,4.775767687898772,560.0,4100.0,5200.0,5600.0,4700.0,8500.0,9600.0,10000.0,32,35,35,35
adaptive,test,2044.0,128,True,1.0,,6.0,8364.055922242083,34.69755360197464,128.99239543726236,12839.773400209953,263,5.799337210164033,9100.0,12000.0,13000.0,13000.0,14000.0,16000.0,18000.0,18000.0,35,35,36,36
adaptive,test,2044.0,128,True,1.0,,8.0,13646.805945262664,34.47397228418037,129.02092050209205,18094.567023897172,239,5.874848654051639,15000.0,21000.0,23000.0,23000.0,19000.0,25000.0,27000.0,27000.0,34,35,35,36
adaptive,test,2044.0,128,True,1.0,,10.0,16910.84527965756,34.62674919990811,128.97907949790795,21376.949737126117,239,5.840834142899179,19000.0,27000.0,29000.0,29000.0,23000.0,32000.0,34000.0,34000.0,35,36,36,37
adaptive,test,2044.0,128,True,1.0,,12.0,18612.40744734257,34.43577793058413,129.03347280334728,23055.745050357364,239,5.8743783450588705,22000.0,31000.0,33000.0,33000.0,26000.0,36000.0,37000.0,37000.0,34,35,36,36
adaptive,test,2044.0,128,True,1.0,,14.0,19809.97986505909,34.50069910038968,129.01255230125523,24260.99820117365,239,5.886766378285745,23000.0,35000.0,36000.0,36000.0,27000.0,39000.0,40000.0,41000.0,35,35,36,36
adaptive,test,2044.0,128,True,1.0,,16.0,20302.68307269851,34.35339933995012,128.9539748953975,24732.688129714898,239,5.8940883515174,23000.0,37000.0,38000.0,38000.0,27000.0,41000.0,42000.0,42000.0,34,35,36,37
adaptive,test,2044.0,128,True,1.0,,18.0,20729.215875042457,34.752813195815676,128.94979079497907,25210.436812269785,239,5.868072689457622,23000.0,39000.0,39000.0,39000.0,27000.0,43000.0,44000.0,44000.0,35,35,36,38
adaptive,test,2044.0,128,True,1.0,,20.0,20874.028554914916,34.391176831190194,129.00836820083683,25310.76411557458,239,5.8896980357098645,23000.0,39000.0,40000.0,40000.0,27000.0,44000.0,44000.0,44000.0,34,35,38,38
adaptive,test,4092.0,128,True,1.0,,0.125,658.3143915981054,22.717992378066675,129.0,3588.9354083687067,5,0.132188625408912,660.0,670.0,670.0,670.0,3600.0,3700.0,3700.0,3700.0,22,24,24,24
adaptive,test,4092.0,128,True,1.0,,0.5,699.8537580724447,24.763592584887135,128.96153846153845,3893.40562185792,26,0.5920149773428343,700.0,710.0,790.0,790.0,3800.0,4300.0,4300.0,4300.0,24,28,28,28
adaptive,test,4092.0,128,True,1.0,,1.0,825.6388947582926,26.537365127050816,129.0,4248.958996147849,53,1.2205484899400116,700.0,1500.0,1500.0,1500.0,4000.0,5700.0,5800.0,5800.0,25,32,33,33
adaptive,test,4092.0,128,True,1.0,,2.0,1060.3394498014998,30.599742619190064,129.0,5007.706247677017,107,2.44403301143592,700.0,2200.0,5200.0,5300.0,4400.0,6300.0,9800.0,9800.0,29,35,36,36
adaptive,test,4092.0,128,True,1.0,,4.0,9532.595544805275,34.79540875220368,128.9937106918239,14020.975901204185,159,3.8627042278852906,11000.0,13000.0,14000.0,15000.0,15000.0,18000.0,19000.0,19000.0,35,35,36,36
adaptive,test,4092.0,128,True,1.0,,6.0,16053.097443440607,35.25640176729156,129.0188679245283,20601.80559568107,159,3.819629218930566,18000.0,25000.0,27000.0,27000.0,22000.0,30000.0,32000.0,32000.0,35,36,36,36
adaptive,test,4092.0,128,True,1.0,,8.0,18660.883078601288,34.758310221053115,128.9937106918239,23144.467628198534,159,3.8910136320711213,21000.0,31000.0,33000.0,33000.0,26000.0,36000.0,37000.0,37000.0,35,35,36,36
adaptive,test,4092.0,128,True,1.0,,10.0,20580.726565995235,35.21122290023436,128.8176100628931,25116.157167702444,159,3.813251028927531,23000.0,36000.0,37000.0,37000.0,28000.0,41000.0,42000.0,42000.0,35,36,37,37
adaptive,test,4092.0,128,True,1.0,,12.0,21157.971546103676,34.70690143048324,128.9811320754717,25634.497054999712,159,3.870166100304531,24000.0,38000.0,39000.0,39000.0,28000.0,43000.0,43000.0,44000.0,35,35,36,36
adaptive,test,4092.0,128,True,1.0,,14.0,21857.672294316984,35.13878386227238,128.9937106918239,26390.353632899023,159,3.8133156131109662,24000.0,41000.0,41000.0,42000.0,28000.0,45000.0,46000.0,47000.0,35,36,36,36
adaptive,test,4092.0,128,True,1.0,,16.0,21589.369385464426,34.723751334801115,129.0,26068.733307653776,159,3.8890916351308262,24000.0,41000.0,42000.0,42000.0,28000.0,46000.0,46000.0,47000.0,35,35,36,36
adaptive,test,4092.0,128,True,1.0,,18.0,21859.219805565193,35.13049721849847,129.0,26391.04974709829,159,3.806675022814558,24000.0,41000.0,43000.0,43000.0,28000.0,45000.0,47000.0,47000.0,35,36,37,37
adaptive,test,4092.0,128,True,1.0,,20.0,21668.899877640455,34.80779159429804,129.03773584905662,26160.34745176487,159,3.881896399739561,24000.0,41000.0,42000.0,42000.0,28000.0,45000.0,46000.0,46000.0,35,36,37,37
