Provider,Model,Prompt Tokens,Generation Tokens,Stream,Temperature,Logprobs,Concurrency,Time To First Token,Latency Per Token,Num Tokens,Total Latency,Num Requests,Qps,P50 Time To First Token,P90 Time To First Token,P99 Time To First Token,P99.9 Time To First Token,P50 Total Latency,P90 Total Latency,P99 Total Latency,P99.9 Total Latency,P50 Latency Per Token,P90 Latency Per Token,P99 Latency Per Token,P99.9 Latency Per Token
vllm,meta-llama/Llama-3.1-8B-Instruct,252.0,128,True,1.0,,14.0,447.93148157637745,30.027695455123645,128.9855072463768,4321.054627761651,759,15.019259379268133,440.0,480.0,690.0,840.0,4200.0,4700.0,5100.0,5100.0,29,33,36,36
vllm,meta-llama/Llama-3.1-8B-Instruct,252.0,128,True,1.0,,16.0,463.42252343550416,30.912782954128645,129.00231749710312,4451.220221869698,863,17.155721388856463,450.0,510.0,720.0,920.0,4400.0,4700.0,5100.0,5200.0,30,33,36,37
vllm,meta-llama/Llama-3.1-8B-Instruct,252.0,128,True,1.0,,18.0,464.65044723245455,32.47175651525427,129.00103734439833,4653.489925199033,964,19.113387814473686,460.0,510.0,770.0,1200.0,4600.0,4900.0,5300.0,5500.0,32,34,37,38
vllm,meta-llama/Llama-3.1-8B-Instruct,252.0,128,True,1.0,,20.0,467.6498621960392,33.25235105635719,129.00972762645915,4757.542890763809,1028,20.55380989990488,460.0,530.0,810.0,1300.0,4700.0,5100.0,5700.0,5800.0,33,36,40,41
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,0.125,390.7382749952376,22.01278811490322,129.0,3230.387941817753,5,0.12527213129168696,370.0,450.0,450.0,450.0,3200.0,3300.0,3300.0,3300.0,22,22,22,22
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,0.5,381.99407839699865,22.449317332979163,129.0,3277.9560143513104,26,0.5134448688439871,380.0,400.0,420.0,420.0,3300.0,3300.0,3300.0,3300.0,22,23,23,23
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,1.0,398.46644294879366,22.749492198471337,128.94444444444446,3331.87402465329,54,1.0523124399342945,380.0,450.0,670.0,670.0,3300.0,3400.0,3600.0,3600.0,23,23,25,25
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,2.0,396.6223057914833,23.338746341298098,129.0091743119266,3407.5233314246143,109,2.1135807761148184,400.0,410.0,450.0,480.0,3400.0,3400.0,3600.0,3600.0,23,24,24,25
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,4.0,397.19456553281873,24.369821748369734,129.0045871559633,3540.9960141421484,218,4.273853649683049,390.0,420.0,450.0,480.0,3500.0,3700.0,3900.0,3900.0,24,25,27,27
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,6.0,413.2664160552383,26.42806967630903,128.98170731707316,3821.972042952505,328,6.384113317612822,410.0,440.0,530.0,640.0,3800.0,3900.0,4100.0,4100.0,26,27,28,28
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,8.0,431.3174643019244,27.232153255194227,128.9816513761468,3943.7004429527983,436,8.536801947697136,430.0,460.0,540.0,650.0,3900.0,4100.0,4300.0,4400.0,27,28,30,31
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,10.0,445.6660773566876,28.837294192970436,128.98523985239854,4165.0293131128665,542,10.713565993122243,440.0,490.0,630.0,800.0,4100.0,4500.0,4700.0,4800.0,28,31,33,34
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,12.0,449.42983575636646,29.583735136282044,129.00306748466258,4265.812050535464,652,12.856356004885017,440.0,490.0,660.0,850.0,4200.0,4500.0,4800.0,4800.0,29,31,33,34
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,14.0,461.5950479247217,30.995612990332795,128.99603698811097,4459.900430202806,757,15.165086673276933,450.0,510.0,720.0,930.0,4400.0,4700.0,5100.0,5200.0,30,33,36,36
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,16.0,469.91131547933986,32.40431940842357,129.00234466588512,4650.0983038938475,853,17.146452820786084,460.0,520.0,850.0,1500.0,4600.0,4900.0,5400.0,6000.0,32,34,37,38
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,18.0,480.88758482466307,34.347330058046175,129.01758014477767,4912.36278405348,967,19.684956343539614,460.0,580.0,1000.0,1500.0,4800.0,5400.0,6100.0,6200.0,33,38,43,44
vllm,meta-llama/Llama-3.1-8B-Instruct,508.0,128,True,1.0,,20.0,465.7380135652374,34.655127158336526,129.00871248789932,4936.522432039573,1033,20.75260890514733,470.0,550.0,930.0,1500.0,4900.0,5300.0,5900.0,5900.0,34,37,41,42
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,0.125,401.9794498337433,22.216580362716154,129.0,3267.9183166241273,5,0.12494948611351767,380.0,480.0,480.0,480.0,3200.0,3400.0,3400.0,3400.0,22,22,22,22
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,0.5,389.0647018426814,22.6391473858349,129.0,3309.5147146153836,26,0.5147195759007527,390.0,400.0,420.0,420.0,3300.0,3300.0,3400.0,3400.0,23,23,23,23
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,1.0,393.71276087412195,22.984993964710522,128.88888888888889,3356.1198457243368,54,1.0578168183738088,390.0,430.0,490.0,490.0,3300.0,3400.0,3600.0,3600.0,23,23,25,25
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,2.0,398.8409984574884,23.730471869841832,129.06422018348624,3461.526215164025,109,2.143119032650549,390.0,440.0,460.0,510.0,3400.0,3500.0,3600.0,3600.0,24,24,25,25
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,4.0,408.0687979772396,24.788970818266797,128.9954128440367,3605.7176198762277,218,4.295636589284599,400.0,450.0,470.0,790.0,3600.0,3800.0,4000.0,4000.0,25,26,27,27
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,6.0,445.14816318495343,27.165617974278568,129.00923076923078,3949.737502452201,325,6.395988033385121,420.0,460.0,1000.0,1500.0,3900.0,4100.0,4600.0,5100.0,27,28,30,32
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,8.0,438.51107996219406,28.140373172330616,129.01149425287358,4068.9273551756773,435,8.522642123251318,430.0,460.0,620.0,1400.0,4000.0,4200.0,4500.0,5100.0,28,29,31,32
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,10.0,445.50441974380647,30.14593511183922,128.98521256931608,4333.838794270682,541,10.61876548447198,430.0,480.0,630.0,1400.0,4300.0,4500.0,4700.0,5300.0,30,32,33,33
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,12.0,456.75228430656716,31.073302631876565,129.0123076923077,4465.584637496907,650,12.819590454280878,440.0,480.0,670.0,2400.0,4400.0,4700.0,5000.0,6400.0,31,33,35,35
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,14.0,474.33983020787684,33.21014064171669,128.9867374005305,4757.973940048702,754,15.042986963671487,450.0,510.0,1500.0,1700.0,4700.0,5000.0,5700.0,5900.0,33,35,38,38
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,16.0,486.8721061924981,35.340273437149285,129.0152403282532,5046.27331985616,853,17.103101912429498,460.0,560.0,1100.0,1500.0,4900.0,5500.0,6000.0,6400.0,35,39,42,42
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,18.0,505.9792158739347,37.233092045372196,129.01985370950888,5309.794629011653,957,19.458680674677595,480.0,580.0,1400.0,1700.0,5100.0,5900.0,6300.0,7100.0,36,41,44,45
vllm,meta-llama/Llama-3.1-8B-Instruct,1020.0,128,True,1.0,,20.0,392.0634253559872,39.71256187126493,129.01418439716312,5515.50852119974,987,20.622533864788252,380.0,560.0,700.0,1100.0,5400.0,6500.0,7300.0,7400.0,39,47,52,52
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,0.125,387.09510017652065,22.373437660731835,129.0,3273.2685584109277,5,0.12523048696468705,390.0,390.0,390.0,390.0,3300.0,3300.0,3300.0,3300.0,22,22,22,22
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,0.5,393.9205977591113,22.88407107183296,129.0,3345.965766025564,26,0.5152289595706635,390.0,420.0,420.0,420.0,3300.0,3400.0,3400.0,3400.0,23,23,23,23
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,1.0,401.7991667453855,23.365475320177165,129.0,3415.9454830482396,54,1.057682889616924,400.0,420.0,440.0,440.0,3400.0,3400.0,3600.0,3600.0,23,24,24,24
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,2.0,419.17423930108856,24.181717764931186,129.0091743119266,3538.8227018138923,109,2.133146707761694,400.0,440.0,1200.0,1400.0,3500.0,3600.0,4400.0,4500.0,24,25,25,25
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,4.0,420.3004884931959,25.70279622610353,129.0183486238532,3736.433129000943,218,4.276529819698812,410.0,440.0,660.0,1400.0,3700.0,3900.0,4100.0,4800.0,25,27,28,28
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,6.0,434.083893758022,28.66422934681218,128.99079754601226,4131.5110711830075,326,6.429150607521004,420.0,460.0,510.0,1400.0,4100.0,4300.0,4500.0,5100.0,28,30,31,31
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,8.0,452.71859851834637,30.41107850419643,129.01154734411085,4376.048791756225,433,8.555957147155535,440.0,480.0,1400.0,1500.0,4300.0,4600.0,5200.0,5600.0,30,32,34,34
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,10.0,464.00913584555,33.1979162510941,129.0,4746.538867789223,538,10.737158440680822,440.0,490.0,1400.0,1500.0,4700.0,5000.0,5700.0,5700.0,33,35,38,38
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,12.0,465.7799265682115,36.44871054654414,129.0125,5168.08544369087,640,12.853532153829256,460.0,510.0,610.0,1400.0,5100.0,5600.0,5800.0,6100.0,36,40,41,41
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,14.0,487.8164454432915,38.7485354990213,128.99864682002706,5486.310666297053,739,15.016042017023668,470.0,520.0,1100.0,1700.0,5400.0,5800.0,6300.0,6600.0,38,41,44,44
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,16.0,487.7605236090809,42.31842565895157,129.0119760479042,5947.29230660711,835,17.027524691412797,480.0,550.0,750.0,1500.0,5900.0,6300.0,6600.0,7100.0,42,45,46,47
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,18.0,431.34151915559534,44.59090784049575,129.00838323353292,6183.9551009467805,835,17.31236247961416,450.0,550.0,870.0,1500.0,6200.0,7000.0,7200.0,7600.0,45,50,51,51
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,20.0,367.41894652904926,52.97719166346617,129.01666666666668,7202.330102499999,1020,21.439642937860107,320.0,530.0,760.0,940.0,7200.0,7600.0,7800.0,7900.0,53,55,57,57
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,0.125,565.5215665698051,23.197618734936206,129.0,3558.014383376576,5,0.1255427061170084,560.0,600.0,600.0,600.0,3500.0,3800.0,3800.0,3800.0,23,25,25,25
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,0.5,566.0540176233134,23.34305034932881,128.96153846153845,3576.4000160046494,26,0.5196476885447485,570.0,590.0,600.0,600.0,3600.0,3600.0,3600.0,3600.0,23,23,24,24
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,1.0,592.4962060372258,24.0117640228945,129.0,3690.0137649906164,53,1.0494027115361277,560.0,580.0,2000.0,2000.0,3700.0,3700.0,5100.0,5100.0,24,24,24,24
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,2.0,671.2984355798216,25.231194541918953,129.00925925925927,3926.351808315505,108,2.144588165489766,570.0,790.0,1600.0,2000.0,3800.0,4100.0,5200.0,5300.0,25,26,28,28
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,4.0,601.8279889809761,27.74121185291139,129.0185185185185,4180.935248656035,216,4.314636207553524,590.0,640.0,720.0,1600.0,4100.0,4400.0,4700.0,5100.0,27,30,31,31
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,6.0,620.071766845613,32.71216382595276,129.0527950310559,4841.617840073601,322,6.435178997957477,610.0,650.0,730.0,760.0,4800.0,5100.0,5300.0,5300.0,32,35,35,36
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,8.0,658.2260785035719,38.419273889484096,128.9504716981132,5611.884920090713,424,8.668341429410724,630.0,700.0,1200.0,1700.0,5500.0,5900.0,6100.0,6600.0,38,41,41,48
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,10.0,662.7257056447645,43.443100992108896,128.99618320610688,6266.724375624677,524,10.815672161099462,650.0,710.0,850.0,930.0,6200.0,6500.0,6700.0,6800.0,43,45,46,46
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,12.0,684.7705065361661,49.993077824992355,128.9822006472492,7132.891504787034,618,13.051322901898208,680.0,740.0,890.0,920.0,7000.0,7500.0,7800.0,7800.0,49,53,54,56
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,14.0,691.1968620697941,57.093492645058866,129.00846262341327,8056.712853315231,709,15.328916608697511,690.0,790.0,980.0,1900.0,8000.0,8700.0,8900.0,9800.0,57,61,63,63
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,16.0,470.97324486866665,73.29632348869214,128.99615384615385,9925.878385741127,780,17.304080619200548,370.0,760.0,1000.0,1300.0,9800.0,11000.0,11000.0,11000.0,73,77,80,81
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,18.0,491.0419775342674,81.0558788112893,129.0047225501771,10947.679401391018,847,18.53017627636402,410.0,760.0,1100.0,1100.0,11000.0,11000.0,11000.0,11000.0,83,84,84,85
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,20.0,508.0036796406242,81.51459367986368,129.01301775147928,11024.426231808826,845,18.541975775945346,430.0,750.0,1100.0,1300.0,11000.0,11000.0,12000.0,12000.0,83,84,84,85
adaptive,test,124.0,128,True,1.0,,0.125,462.950566643849,21.797921249188136,129.0,3274.8824077891186,5,0.1250318541320632,460.0,480.0,480.0,480.0,3300.0,3400.0,3400.0,3400.0,22,23,23,23
adaptive,test,124.0,128,True,1.0,,0.5,529.6408397620186,22.568680467776726,128.96153846153845,3440.0862741122883,26,0.5578093775464474,530.0,540.0,650.0,650.0,3500.0,3500.0,3500.0,3500.0,23,23,23,23
adaptive,test,124.0,128,True,1.0,,1.0,521.2755539471766,22.840094453228946,129.0185185185185,3468.060297809576,54,1.1616622078971168,520.0,540.0,580.0,580.0,3400.0,3600.0,3600.0,3600.0,23,24,24,24
adaptive,test,124.0,128,True,1.0,,2.0,563.2059984642116,23.20779563464379,129.02777777777777,3557.6076898529814,108,2.282833893614796,520.0,580.0,1800.0,2100.0,3500.0,3700.0,4800.0,5200.0,23,24,25,25
adaptive,test,124.0,128,True,1.0,,4.0,1478.8661542360257,23.943934011039687,129.00913242009133,4567.8182155341465,219,4.593021995335867,550.0,3700.0,5400.0,5800.0,3700.0,6800.0,8500.0,8900.0,24,25,25,25
adaptive,test,124.0,128,True,1.0,,6.0,9576.246430736728,24.34488008079794,128.96470588235294,12715.87286995605,255,5.378225604634166,10000.0,13000.0,15000.0,15000.0,13000.0,16000.0,18000.0,18000.0,24,25,25,26
adaptive,test,124.0,128,True,1.0,,8.0,14633.225755380256,24.218564540682944,128.96234309623432,17756.450766714574,239,5.408797114584919,16000.0,23000.0,24000.0,25000.0,19000.0,26000.0,27000.0,28000.0,24,25,26,26
adaptive,test,124.0,128,True,1.0,,10.0,17655.27468598311,24.209389308899787,128.98823529411766,20777.996373871872,255,5.38789655637779,19000.0,29000.0,31000.0,31000.0,22000.0,32000.0,34000.0,34000.0,24,25,25,26
adaptive,test,124.0,128,True,1.0,,12.0,19790.83166630738,24.230125527228328,128.98431372549018,22916.10308916025,255,5.385839994331901,21000.0,33000.0,35000.0,35000.0,24000.0,36000.0,38000.0,38000.0,24,25,25,25
adaptive,test,124.0,128,True,1.0,,14.0,20996.00279735328,24.32326903651676,128.99607843137255,24133.60098641658,255,5.382317970318884,23000.0,35000.0,38000.0,38000.0,26000.0,39000.0,41000.0,41000.0,24,25,25,25
adaptive,test,124.0,128,True,1.0,,16.0,21510.25378627511,24.101936727456707,129.02745098039216,24620.031680714103,255,5.38275866218376,23000.0,37000.0,39000.0,39000.0,27000.0,40000.0,42000.0,42000.0,24,25,25,26
adaptive,test,124.0,128,True,1.0,,18.0,21712.52128853858,24.251931476290885,129.00836820083683,24841.2083910557,239,5.399137942159365,23000.0,38000.0,40000.0,40000.0,26000.0,41000.0,43000.0,43000.0,24,25,25,25
adaptive,test,124.0,128,True,1.0,,20.0,22114.813336115196,24.960927718811778,129.0,25334.715916141944,239,5.3729945377126525,23000.0,38000.0,41000.0,41000.0,26000.0,42000.0,44000.0,44000.0,25,27,43,43
adaptive,test,252.0,128,True,1.0,,0.125,461.25156679190695,22.112926420243095,129.0,3313.8190750032663,5,0.12668897020290829,460.0,470.0,470.0,470.0,3300.0,3500.0,3500.0,3500.0,22,24,24,24
adaptive,test,252.0,128,True,1.0,,0.5,627.9411250456737,22.20905216602063,129.07692307692307,3494.646080115882,26,0.5634859433483655,550.0,880.0,1300.0,1300.0,3400.0,3700.0,3900.0,3900.0,23,24,24,24
adaptive,test,252.0,128,True,1.0,,1.0,523.5360717030104,22.74740293680543,128.88888888888889,3455.2129568290657,54,1.1269423389626079,520.0,540.0,550.0,550.0,3400.0,3600.0,3700.0,3700.0,23,24,25,25
adaptive,test,252.0,128,True,1.0,,2.0,529.3555821894472,24.499106575547835,128.91743119266056,3687.63831840858,109,2.345929614055826,510.0,560.0,810.0,870.0,3600.0,4600.0,4700.0,4700.0,23,32,32,32
adaptive,test,252.0,128,True,1.0,,4.0,682.9721482627979,24.801128307451528,129.00456621004565,3882.4144374604707,219,4.720585137743313,520.0,830.0,3800.0,4200.0,3600.0,4500.0,7300.0,7600.0,24,28,30,30
adaptive,test,252.0,128,True,1.0,,6.0,1439.2623157421076,26.730446802833725,128.99103139013454,4887.253659549211,223,7.652958665750098,550.0,4200.0,5000.0,5100.0,4100.0,7500.0,8400.0,8600.0,27,28,29,29
adaptive,test,252.0,128,True,1.0,,8.0,4459.1491254605235,27.927439450013047,128.9106699751861,8059.4592315162745,403,8.848974191569472,4500.0,6700.0,7700.0,7900.0,8200.0,10000.0,11000.0,11000.0,28,30,33,33
adaptive,test,252.0,128,True,1.0,,10.0,9213.263928051661,27.2221183244839,128.9769053117783,12724.292331526818,433,9.325497103180219,9900.0,13000.0,14000.0,14000.0,13000.0,16000.0,18000.0,18000.0,27,28,30,30
adaptive,test,252.0,128,True,1.0,,12.0,12361.999508836865,27.33412254604004,129.0161662817552,15888.470935044588,433,9.301414014608772,13000.0,18000.0,20000.0,20000.0,17000.0,22000.0,24000.0,24000.0,27,28,29,29
adaptive,test,252.0,128,True,1.0,,14.0,14849.778080230813,27.49350997177943,128.99502487562188,18396.264145308316,402,9.357155323020965,16000.0,23000.0,25000.0,25000.0,20000.0,27000.0,28000.0,29000.0,27,28,30,30
adaptive,test,252.0,128,True,1.0,,16.0,16720.435335634247,27.628952530360642,128.98152424942262,20283.850656955947,433,9.299136540905799,18000.0,27000.0,29000.0,29000.0,21000.0,30000.0,32000.0,32000.0,28,29,31,34
adaptive,test,252.0,128,True,1.0,,18.0,18045.1562868471,27.41254465231529,128.9930715935335,21581.18275481041,433,9.290774472209527,19000.0,29000.0,32000.0,32000.0,23000.0,33000.0,35000.0,35000.0,27,28,30,30
adaptive,test,252.0,128,True,1.0,,20.0,19436.9425281087,27.485387876453853,129.01385681293303,22982.90427819198,433,9.322277351017254,21000.0,32000.0,34000.0,34000.0,25000.0,36000.0,38000.0,38000.0,27,28,30,30
adaptive,test,508.0,128,True,1.0,,0.125,460.94251659233123,21.857051744284615,129.0,3280.5021916050464,5,0.12483998037707751,460.0,460.0,460.0,460.0,3300.0,3400.0,3400.0,3400.0,22,23,23,23
adaptive,test,508.0,128,True,1.0,,0.5,518.9562258892693,22.5999997763869,129.0,3434.356197043179,26,0.5768644248757604,510.0,550.0,560.0,560.0,3400.0,3500.0,3600.0,3600.0,22,23,24,24
adaptive,test,508.0,128,True,1.0,,1.0,533.7928556405974,22.9295992667346,128.94444444444446,3490.4083463695347,54,1.137535836780471,520.0,580.0,680.0,680.0,3400.0,3700.0,3800.0,3800.0,23,24,24,24
adaptive,test,508.0,128,True,1.0,,2.0,527.1429758905562,24.204682979768634,129.0183486238532,3650.009944591748,109,2.3297303842336423,520.0,580.0,590.0,620.0,3600.0,4000.0,4000.0,4100.0,24,26,27,27
