Provider,Model,Prompt Tokens,Generation Tokens,Stream,Temperature,Logprobs,Concurrency,Time To First Token,Latency Per Token,Num Tokens,Total Latency,Num Requests,Qps,P50 Time To First Token,P90 Time To First Token,P99 Time To First Token,P99.9 Time To First Token,P50 Total Latency,P90 Total Latency,P99 Total Latency,P99.9 Total Latency,P50 Latency Per Token,P90 Latency Per Token,P99 Latency Per Token,P99.9 Latency Per Token
adaptive,test,124.0,128,True,1.0,,16.0,7512.977829034106,32.5066448015809,128.99288762446656,11706.091152667132,703,16.179611308279643,8300.0,9900.0,11000.0,11000.0,12000.0,14000.0,15000.0,15000.0,33,33,33,33
adaptive,test,124.0,128,True,1.0,,18.0,9779.434310263154,32.51863499332931,129.00568990042674,13974.50879536705,703,16.14822344748675,11000.0,14000.0,15000.0,15000.0,15000.0,18000.0,19000.0,20000.0,33,33,33,33
adaptive,test,124.0,128,True,1.0,,20.0,11727.66584128306,32.29980342573059,128.9900426742532,15894.006434021354,703,16.27626893078806,13000.0,17000.0,19000.0,19000.0,17000.0,21000.0,23000.0,23000.0,32,32,33,33
adaptive,test,252.0,128,True,1.0,,0.125,38.30285383385975,21.99254026098211,129.0,2875.3405475005516,6,0.12749699101247838,38,40,40,40,2900.0,2900.0,2900.0,2900.0,22,22,22,22
adaptive,test,252.0,128,True,1.0,,0.5,163.6994089230239,22.553662415027254,129.0,3073.1218604615397,26,0.5821537030409417,120.0,430.0,520.0,520.0,3000.0,3500.0,3500.0,3500.0,22,23,23,23
adaptive,test,252.0,128,True,1.0,,1.0,137.4563433518469,23.117208207723028,129.0,3119.5762021481155,54,1.1745187907985875,130.0,170.0,290.0,290.0,3100.0,3300.0,3400.0,3400.0,23,24,25,25
adaptive,test,252.0,128,True,1.0,,2.0,164.6699157706255,24.650398752222152,129.0,3344.571354807286,109,2.387969021822933,130.0,330.0,520.0,530.0,3200.0,3900.0,4000.0,4000.0,24,27,28,28
adaptive,test,252.0,128,True,1.0,,4.0,230.96107899097908,27.54171029023608,128.98181818181817,3783.2661138954472,220,4.96176252036514,140.0,640.0,1100.0,1100.0,3500.0,5000.0,5300.0,5300.0,26,34,35,35
adaptive,test,252.0,128,True,1.0,,6.0,407.16003857929405,30.834441551888006,128.984756097561,4384.249074469493,328,7.339614811147453,150.0,1200.0,2900.0,3300.0,3900.0,5700.0,7300.0,7700.0,29,36,36,36
adaptive,test,252.0,128,True,1.0,,8.0,926.4061588821742,34.781186256144444,128.97459584295612,5412.275753420334,433,9.798735096881991,180.0,3100.0,5200.0,5300.0,4500.0,7900.0,10000.0,10000.0,34,37,38,38
adaptive,test,252.0,128,True,1.0,,10.0,1923.8432047597958,38.07661567270365,128.9702048417132,6834.558137685279,537,12.06226088396807,1100.0,5100.0,6100.0,6300.0,6100.0,10000.0,11000.0,11000.0,38,39,40,40
adaptive,test,252.0,128,True,1.0,,12.0,4815.8686578773595,37.874376158874774,128.98977853492335,9701.230778942101,587,13.002806376459626,5200.0,6600.0,7700.0,7900.0,10000.0,12000.0,13000.0,13000.0,38,39,39,39
adaptive,test,252.0,128,True,1.0,,14.0,8499.936640143575,37.651927489297535,129.0,13357.019964972618,585,13.091596802729464,9500.0,11000.0,12000.0,12000.0,14000.0,16000.0,17000.0,17000.0,38,38,38,38
adaptive,test,252.0,128,True,1.0,,16.0,10830.933880449953,37.81756616240235,129.0,15709.348400941331,580,12.973285981523361,12000.0,15000.0,17000.0,18000.0,17000.0,20000.0,21000.0,23000.0,38,39,39,39
adaptive,test,252.0,128,True,1.0,,18.0,12852.104447953607,37.438148914287126,128.99484536082474,17681.410205053242,582,13.112667061236243,14000.0,19000.0,22000.0,22000.0,19000.0,24000.0,26000.0,26000.0,38,38,38,38
adaptive,test,252.0,128,True,1.0,,20.0,12069.930689514293,37.62980971598811,129.02649006622516,16925.133646355414,453,13.020089440096804,14000.0,19000.0,21000.0,21000.0,19000.0,24000.0,26000.0,26000.0,38,38,38,39
adaptive,test,508.0,128,True,1.0,,0.125,49.28715719979664,21.985140041118505,129.2,2889.7427577994677,5,0.13055991545161724,49,50,50,50,2900.0,2900.0,2900.0,2900.0,22,22,22,22
adaptive,test,508.0,128,True,1.0,,0.5,155.76430265390138,22.72936623416653,128.92307692307693,3086.1043306540523,26,0.5829684057596252,150.0,160.0,270.0,270.0,3100.0,3200.0,3300.0,3300.0,23,24,24,24
adaptive,test,508.0,128,True,1.0,,1.0,177.3401230185064,23.562401234220463,128.96296296296296,3215.9777841852024,54,1.1995166437474523,160.0,250.0,460.0,460.0,3100.0,3600.0,3700.0,3700.0,23,25,26,26
adaptive,test,508.0,128,True,1.0,,2.0,232.50742493630904,25.50735478134695,128.9909090909091,3522.777705263549,110,2.4483599408804313,160.0,560.0,960.0,1000.0,3300.0,4400.0,4700.0,4700.0,24,30,32,32
adaptive,test,508.0,128,True,1.0,,4.0,368.1862655159927,29.80777842824763,128.99086757990867,4213.020649150658,219,5.041003076399945,170.0,1200.0,1900.0,2000.0,3700.0,6100.0,6700.0,6700.0,27,39,41,41
adaptive,test,508.0,128,True,1.0,,6.0,839.9979710828428,35.70376260213859,129.01840490797545,5446.589675220871,326,7.550805253111795,190.0,2900.0,4600.0,4900.0,4300.0,8500.0,10000.0,11000.0,32,45,45,45
adaptive,test,508.0,128,True,1.0,,8.0,1922.480127548865,41.42426014268752,129.0046511627907,7266.40722997675,430,9.931990986642615,1100.0,5200.0,6500.0,6600.0,6600.0,11000.0,12000.0,12000.0,44,46,46,47
adaptive,test,508.0,128,True,1.0,,10.0,5866.33490002939,45.055395867301876,128.90546218487395,11674.499845668002,476,10.986583464952504,6300.0,7600.0,8400.0,8500.0,12000.0,13000.0,14000.0,14000.0,45,45,46,46
adaptive,test,508.0,128,True,1.0,,12.0,9642.566037474562,45.45835971884699,128.98305084745763,15505.908892955507,472,10.847934139454495,11000.0,13000.0,14000.0,14000.0,17000.0,19000.0,20000.0,20000.0,46,46,46,47
adaptive,test,508.0,128,True,1.0,,14.0,12455.32721316552,47.0466068636275,129.00447427293065,18524.515285033587,447,10.766288409918312,14000.0,19000.0,19000.0,19000.0,20000.0,25000.0,25000.0,25000.0,48,48,48,48
adaptive,test,508.0,128,True,1.0,,16.0,14918.802495268463,47.65897058784115,128.98434004474274,21066.026270205777,447,10.627387893746498,17000.0,23000.0,24000.0,24000.0,23000.0,30000.0,30000.0,30000.0,48,48,48,49
adaptive,test,508.0,128,True,1.0,,18.0,19909.803882398457,47.5880084709696,128.9974293059126,26048.524807095077,389,10.264658787930273,23000.0,29000.0,31000.0,31000.0,29000.0,35000.0,37000.0,37000.0,48,48,48,49
adaptive,test,508.0,128,True,1.0,,20.0,20279.6486433469,46.09690852451947,128.94258373205741,26223.387044370807,418,10.82434786714664,23000.0,29000.0,32000.0,32000.0,29000.0,35000.0,38000.0,38000.0,46,47,47,50
adaptive,test,1020.0,128,True,1.0,,0.125,182.88936460048717,22.18897800930156,129.0,3045.267527800388,5,0.15207982403935522,96,530.0,530.0,530.0,2900.0,3400.0,3400.0,3400.0,22,23,23,23
adaptive,test,1020.0,128,True,1.0,,0.5,227.72891242325736,23.345454655634924,129.0,3239.2925630001628,26,0.5957759300772645,200.0,340.0,520.0,520.0,3200.0,3600.0,3700.0,3700.0,23,25,25,25
adaptive,test,1020.0,128,True,1.0,,1.0,287.10217048164515,25.01597753273822,129.0,3514.089505166743,54,1.2260173490241022,210.0,560.0,1100.0,1100.0,3300.0,4300.0,4500.0,4500.0,24,28,30,30
adaptive,test,1020.0,128,True,1.0,,2.0,414.68191019264333,28.542307627125,129.0,4096.639594091769,109,2.528940436342674,210.0,1200.0,1900.0,2000.0,3600.0,5900.0,6400.0,6500.0,26,37,39,39
adaptive,test,1020.0,128,True,1.0,,4.0,917.3857347349029,40.46739892997565,129.0279069767442,6138.523021204668,215,5.160674712388678,250.0,3000.0,4200.0,4300.0,4700.0,10000.0,11000.0,11000.0,34,55,56,56
adaptive,test,1020.0,128,True,1.0,,6.0,4222.38785530717,61.974063540329205,128.9829351535836,12215.990061662189,293,7.078312651952869,4200.0,6700.0,7200.0,7300.0,12000.0,15000.0,15000.0,15000.0,63,63,64,64
adaptive,test,1020.0,128,True,1.0,,8.0,10246.538803626758,62.40649324998723,128.97260273972603,18295.265863537654,292,7.054317802918588,12000.0,14000.0,14000.0,14000.0,20000.0,22000.0,22000.0,22000.0,62,63,64,64
adaptive,test,1020.0,128,True,1.0,,10.0,13479.329235628045,63.64805381515605,129.0561403508772,21693.186768778876,285,6.869294983996683,15000.0,20000.0,22000.0,22000.0,23000.0,29000.0,30000.0,30000.0,64,66,66,66
adaptive,test,1020.0,128,True,1.0,,12.0,21277.26888206786,62.39250207164965,128.97033898305085,29323.779348961933,236,7.0501546594888005,24000.0,29000.0,31000.0,31000.0,32000.0,38000.0,39000.0,39000.0,63,63,63,69
adaptive,test,1020.0,128,True,1.0,,14.0,32519.934340739124,62.053826366746534,129.03478260869565,40526.91227281722,115,7.136028172892731,32000.0,39000.0,40000.0,40000.0,40000.0,47000.0,48000.0,49000.0,63,63,63,63
adaptive,test,1020.0,128,True,1.0,,16.0,33537.11720356837,63.969735587855574,129.01052631578946,41789.85947141037,95,6.965837580601835,33000.0,39000.0,40000.0,40000.0,42000.0,47000.0,49000.0,49000.0,65,66,66,66
adaptive,test,1020.0,128,True,1.0,,18.0,32516.653339973553,62.12740868848311,128.99115044247787,40530.538878398314,113,7.080079382468202,32000.0,39000.0,40000.0,40000.0,40000.0,47000.0,48000.0,49000.0,63,63,64,64
adaptive,test,1020.0,128,True,1.0,,20.0,31669.162223903153,62.08807585205494,129.01612903225808,39679.45802087099,124,7.136481770637337,32000.0,39000.0,40000.0,40000.0,40000.0,47000.0,48000.0,48000.0,63,63,63,63
adaptive,test,2044.0,128,True,1.0,,0.125,5465.247290400657,23.734820266665423,129.0,8527.039104800497,5,0.3314334370669562,1200.0,17000.0,17000.0,17000.0,4300.0,20000.0,20000.0,20000.0,24,26,26,26
adaptive,test,2044.0,128,True,1.0,,0.5,375.5097119230693,24.76677188670254,129.0,3570.4232853076974,26,0.6165126383421302,300.0,660.0,1100.0,1100.0,3400.0,4400.0,4500.0,4500.0,24,28,29,29
adaptive,test,2044.0,128,True,1.0,,1.0,514.492148944353,28.10264360095487,128.96296296296296,4138.69177649994,54,1.2606688564819042,310.0,1300.0,2100.0,2100.0,3700.0,5900.0,6300.0,6300.0,26,35,38,38
adaptive,test,2044.0,128,True,1.0,,2.0,1152.281084311207,41.881895422065305,129.0188679245283,6555.677636622519,106,2.6379273101030276,360.0,3500.0,4600.0,4700.0,4900.0,11000.0,12000.0,12000.0,35,58,59,59
adaptive,test,2044.0,128,True,1.0,,4.0,10613.507572628308,62.74727435346208,129.0,18707.903086736398,148,3.715287156831185,12000.0,13000.0,14000.0,14000.0,20000.0,21000.0,22000.0,22000.0,62,65,66,66
adaptive,test,2044.0,128,True,1.0,,6.0,15241.915492579585,60.15189951803116,128.96178343949043,22999.144599420313,157,3.852074444549005,17000.0,23000.0,24000.0,25000.0,25000.0,31000.0,32000.0,32000.0,60,61,61,62
adaptive,test,2044.0,128,True,1.0,,8.0,26673.77190679989,60.64454211063626,129.06,34500.43343695992,100,3.819203836031154,27000.0,37000.0,38000.0,38000.0,35000.0,45000.0,46000.0,46000.0,61,61,62,62
adaptive,test,2044.0,128,True,1.0,,12.0,37001.91758945857,60.729477301032766,129.0,44836.020161291795,24,3.8172315094445515,37000.0,39000.0,40000.0,40000.0,45000.0,47000.0,48000.0,48000.0,61,63,63,63
adaptive,test,2044.0,128,True,1.0,,14.0,34947.62586748495,64.23653881019553,129.0,43234.139374000195,33,3.5905515585750805,35000.0,38000.0,39000.0,39000.0,43000.0,47000.0,48000.0,48000.0,65,67,67,67
adaptive,test,2044.0,128,True,1.0,,16.0,33241.37163445077,62.61408829442277,129.0,41318.58902443132,51,3.688361476057028,33000.0,39000.0,40000.0,40000.0,41000.0,47000.0,48000.0,48000.0,64,64,64,64
adaptive,test,2044.0,128,True,1.0,,18.0,32933.38297294234,63.01066867963588,129.0,41061.75923261537,52,3.689956739100217,33000.0,38000.0,40000.0,40000.0,41000.0,47000.0,48000.0,48000.0,64,64,64,64
adaptive,test,2044.0,128,True,1.0,,20.0,30890.99315234943,64.52815287784975,129.015873015873,39216.24536823828,63,3.567702517339075,31000.0,38000.0,39000.0,39000.0,39000.0,46000.0,48000.0,48000.0,66,66,66,66
adaptive,test,4092.0,128,True,1.0,,0.125,5997.158302599928,25.23878822170826,129.0,9252.961983200294,5,0.34523163001226576,2200.0,17000.0,17000.0,17000.0,5400.0,21000.0,21000.0,21000.0,25,29,29,29
adaptive,test,4092.0,128,True,1.0,,0.5,778.0590228076107,28.460111314249783,129.0,4449.413382345833,26,0.6475992661334901,510.0,1700.0,2500.0,2500.0,3900.0,6300.0,6800.0,6800.0,26,36,37,37
adaptive,test,4092.0,128,True,1.0,,1.0,1616.8328667692829,42.62353539445397,129.0,7115.268932653845,52,1.3848320941355468,610.0,4400.0,5500.0,5500.0,5100.0,11000.0,13000.0,13000.0,35,59,60,60
adaptive,test,4092.0,128,True,1.0,,2.0,10618.914411712367,62.510408257524055,129.013698630137,18683.590374726118,73,1.9011955647871859,12000.0,13000.0,13000.0,13000.0,21000.0,21000.0,22000.0,22000.0,63,63,64,64
adaptive,test,4092.0,128,True,1.0,,4.0,18045.01830279171,63.11830033598457,129.08333333333334,26192.43851040275,72,1.8813409496053743,19000.0,30000.0,32000.0,32000.0,27000.0,38000.0,40000.0,40000.0,64,64,64,64
adaptive,test,4092.0,128,True,1.0,,6.0,30755.715535777683,63.7865224434123,128.96296296296296,38981.74018692548,27,1.849073275488357,31000.0,37000.0,38000.0,38000.0,39000.0,45000.0,46000.0,46000.0,65,65,66,66
adaptive,test,4092.0,128,True,1.0,,8.0,33306.73592100017,65.41133773436732,129.0,41744.79848873356,15,1.8136394655550658,33000.0,36000.0,37000.0,37000.0,42000.0,45000.0,46000.0,46000.0,66,67,67,67
adaptive,test,4092.0,128,True,1.0,,10.0,29606.444386585852,66.48590324565498,129.0,38183.12590527533,29,1.786599407526989,29000.0,36000.0,37000.0,37000.0,38000.0,45000.0,46000.0,46000.0,67,68,68,68
adaptive,test,4092.0,128,True,1.0,,12.0,35209.53800799957,62.50123651117119,128.9090909090909,43266.451358363236,11,1.8859147210903062,35000.0,37000.0,37000.0,37000.0,43000.0,45000.0,46000.0,46000.0,63,64,64,64
adaptive,test,4092.0,128,True,1.0,,14.0,33121.87525461094,62.26397232472104,129.0,41153.92768449996,18,1.901790803815649,33000.0,37000.0,37000.0,37000.0,41000.0,45000.0,46000.0,46000.0,63,64,64,64
adaptive,test,4092.0,128,True,1.0,,16.0,31936.175232478174,63.62924342804121,129.0,40144.34763469549,23,1.8488606284512936,32000.0,36000.0,38000.0,38000.0,40000.0,45000.0,46000.0,46000.0,65,65,65,65
adaptive,test,4092.0,128,True,1.0,,18.0,31035.086325678676,63.448098335825264,129.0,39219.891011000145,28,1.8694736155767735,31000.0,37000.0,38000.0,38000.0,39000.0,45000.0,46000.0,46000.0,64,64,64,64
adaptive,test,4092.0,128,True,1.0,,20.0,30146.56351353557,66.35335128460612,129.0,38706.145829249755,28,1.791185280730693,30000.0,36000.0,37000.0,37000.0,39000.0,45000.0,46000.0,46000.0,67,68,68,68
