Provider,Model,Prompt Tokens,Generation Tokens,Stream,Temperature,Logprobs,Concurrency,Time To First Token,Latency Per Token,Num Tokens,Total Latency,Num Requests,Qps,P50 Time To First Token,P90 Time To First Token,P99 Time To First Token,P99.9 Time To First Token,P50 Total Latency,P90 Total Latency,P99 Total Latency,P99.9 Total Latency,P50 Latency Per Token,P90 Latency Per Token,P99 Latency Per Token,P99.9 Latency Per Token
adaptive,test,124.0,128,True,1.0,,16.0,5900.753903092576,30.030546796271537,128.9908735332464,9774.405515448496,767,17.685225367124843,6300.0,7900.0,8600.0,8800.0,10000.0,12000.0,12000.0,13000.0,30,31,33,34
adaptive,test,124.0,128,True,1.0,,18.0,8166.929183622147,30.119783418596718,128.98916967509027,12051.976849119133,831,17.8308304594795,8900.0,11000.0,12000.0,12000.0,13000.0,15000.0,16000.0,16000.0,30,32,33,34
adaptive,test,124.0,128,True,1.0,,20.0,10348.928801664175,29.97551808412215,129.00250626566415,14215.850597160405,798,17.188801992960553,11000.0,15000.0,16000.0,16000.0,15000.0,18000.0,20000.0,20000.0,30,31,33,34
adaptive,test,252.0,128,True,1.0,,0.125,30.061016666725966,21.97874572222236,129.0,2865.3192148334106,6,0.12705269334004976,30,31,31,31,2900.0,2900.0,2900.0,2900.0,22,22,22,22
adaptive,test,252.0,128,True,1.0,,0.5,166.950664692317,22.487872259987576,129.0,3067.886186230716,26,0.5856103480788339,110.0,390.0,760.0,760.0,3000.0,3700.0,3700.0,3700.0,22,23,25,25
adaptive,test,252.0,128,True,1.0,,1.0,106.69670259261255,22.719100794386392,128.9814814814815,3037.040210370397,54,1.1731080387726587,100.0,120.0,130.0,130.0,3000.0,3100.0,3200.0,3200.0,23,24,24,24
adaptive,test,252.0,128,True,1.0,,2.0,114.82382149092287,23.590999553204664,128.97272727272727,3157.399215709082,110,2.3851188099741156,110.0,140.0,140.0,180.0,3100.0,3500.0,3600.0,3600.0,23,26,27,27
adaptive,test,252.0,128,True,1.0,,4.0,123.25769896381549,24.832918011794888,128.98190045248867,3326.2548309954655,221,4.84289621688858,120.0,160.0,160.0,330.0,3200.0,4000.0,4200.0,4200.0,24,30,31,31
adaptive,test,252.0,128,True,1.0,,6.0,203.77019192448725,27.040373457189105,128.97885196374622,3691.4108374954767,331,7.2551457806190465,130.0,180.0,2100.0,2400.0,3500.0,4400.0,5400.0,5800.0,26,32,34,34
adaptive,test,252.0,128,True,1.0,,8.0,391.74643279818963,27.8506188658748,129.00907029478458,3984.681573231295,441,9.673768293245528,130.0,590.0,4300.0,4300.0,3600.0,4600.0,8000.0,8100.0,27,32,35,35
adaptive,test,252.0,128,True,1.0,,10.0,762.117865280505,29.421600362509125,128.99089253187614,4557.191232027312,549,12.059578801775118,150.0,3400.0,4700.0,4700.0,3800.0,7300.0,8600.0,8700.0,29,32,35,35
adaptive,test,252.0,128,True,1.0,,12.0,1332.8958417799713,30.505243499326486,128.98786039453717,5267.680793071318,659,14.414908269864776,190.0,4200.0,6200.0,6400.0,4200.0,8400.0,10000.0,10000.0,30,33,35,35
adaptive,test,252.0,128,True,1.0,,14.0,3068.767781291125,31.70028560058171,128.98302872062663,7157.557535193211,766,16.75429795767983,3200.0,5900.0,7700.0,7900.0,7400.0,10000.0,12000.0,12000.0,32,34,35,35
adaptive,test,252.0,128,True,1.0,,16.0,6699.267520002612,31.042673241449176,129.0078226857888,10703.977683426343,767,17.23170175177486,7300.0,9000.0,9300.0,9400.0,11000.0,13000.0,13000.0,13000.0,31,33,34,35
adaptive,test,252.0,128,True,1.0,,18.0,9205.600355705345,32.03588206530689,128.9856584093872,13337.726953568439,767,17.246975214369193,10000.0,13000.0,14000.0,14000.0,14000.0,17000.0,18000.0,18000.0,32,34,35,35
adaptive,test,252.0,128,True,1.0,,20.0,11208.509322384618,31.10453969622811,128.98696219035202,15220.548615213816,767,17.247565521939087,12000.0,16000.0,18000.0,18000.0,16000.0,20000.0,22000.0,22000.0,31,34,35,35
adaptive,test,508.0,128,True,1.0,,0.125,31.008859599933203,22.020803151937532,129.0,2871.6924661998746,5,0.12951119262430832,31,31,31,31,2900.0,2900.0,2900.0,2900.0,22,22,22,22
adaptive,test,508.0,128,True,1.0,,0.5,104.2296988846374,22.511587649672013,129.0,3008.2245056923266,26,0.5820182161742936,110.0,120.0,120.0,120.0,3000.0,3100.0,3100.0,3100.0,22,23,23,23
adaptive,test,508.0,128,True,1.0,,1.0,110.84063387038104,22.965059607702727,128.9814814814815,3072.879231648147,54,1.1882535363412599,110.0,120.0,140.0,140.0,3000.0,3200.0,3300.0,3300.0,23,24,25,25
adaptive,test,508.0,128,True,1.0,,2.0,118.6572788454338,24.0821038642275,129.02727272727273,3225.873413699974,110,2.4101863577803524,120.0,150.0,150.0,170.0,3100.0,3700.0,3800.0,3800.0,23,27,28,28
adaptive,test,508.0,128,True,1.0,,4.0,127.92810718552137,25.722525859616148,129.00452488687782,3446.1953947149304,221,4.87488986691006,120.0,170.0,180.0,350.0,3200.0,4300.0,4500.0,4500.0,24,32,33,33
adaptive,test,508.0,128,True,1.0,,6.0,232.5871976696988,28.614775083756683,129.0,3923.8697446151596,330,7.343692975596833,130.0,200.0,2600.0,3000.0,3600.0,4900.0,6300.0,6700.0,27,35,37,38
adaptive,test,508.0,128,True,1.0,,8.0,502.6644605840881,29.791416082589816,128.98636363636365,4345.354780297722,440,9.746091566421532,140.0,1400.0,4700.0,5100.0,3800.0,5400.0,8800.0,9000.0,28,35,38,38
adaptive,test,508.0,128,True,1.0,,10.0,934.9584556654519,32.19622955221655,128.9981718464351,5088.23039141133,547,12.14070808197491,160.0,3800.0,5000.0,5200.0,4100.0,8300.0,9400.0,9500.0,31,36,38,38
adaptive,test,508.0,128,True,1.0,,12.0,2095.2385229923457,33.91627866937521,128.98929663608564,6470.058489836395,654,14.522632853040486,1400.0,4900.0,7200.0,7400.0,5800.0,9500.0,11000.0,12000.0,34,37,38,38
adaptive,test,508.0,128,True,1.0,,14.0,5401.121375275965,34.489252133157315,129.00284495021336,9850.33379184495,703,15.959964560664746,5600.0,7800.0,8800.0,8900.0,10000.0,12000.0,13000.0,13000.0,34,37,38,38
adaptive,test,508.0,128,True,1.0,,16.0,8713.731270065437,34.14443840013236,129.00568990042674,13118.46249742107,703,15.890957027730725,9500.0,12000.0,13000.0,13000.0,14000.0,16000.0,17000.0,17000.0,34,37,38,38
adaptive,test,508.0,128,True,1.0,,18.0,10913.830690926023,34.747802916726904,128.9815078236131,15395.646417341395,703,15.940553962464941,12000.0,16000.0,17000.0,17000.0,17000.0,20000.0,22000.0,22000.0,35,37,38,38
adaptive,test,508.0,128,True,1.0,,20.0,12645.911621677096,34.75632166470823,128.9886201991465,17129.044036312935,703,15.909128411202847,14000.0,19000.0,21000.0,21000.0,18000.0,23000.0,25000.0,26000.0,35,37,38,38
adaptive,test,1020.0,128,True,1.0,,0.125,31.326559666770965,22.11031000129192,129.0,2883.556549833429,6,0.12963504080985058,31,32,32,32,2900.0,2900.0,2900.0,2900.0,22,22,22,22
adaptive,test,1020.0,128,True,1.0,,0.5,106.72803480763203,22.82501061492848,128.92307692307693,3049.3549130769147,26,0.5870132405535945,110.0,110.0,130.0,130.0,3000.0,3200.0,3200.0,3200.0,23,24,24,24
adaptive,test,1020.0,128,True,1.0,,1.0,115.18192290740174,23.433573708630327,128.92592592592592,3136.3892839814757,54,1.2003736323808498,110.0,130.0,140.0,140.0,3100.0,3400.0,3400.0,3400.0,23,25,26,26
adaptive,test,1020.0,128,True,1.0,,2.0,124.13955425455573,25.15504444570431,128.93636363636364,3367.5944648818627,110,2.434531165940453,120.0,160.0,160.0,170.0,3200.0,4000.0,4100.0,4100.0,24,29,30,30
adaptive,test,1020.0,128,True,1.0,,4.0,136.6359406636465,28.05662174622841,129.0090909090909,3756.3964435636494,220,4.9659181333970075,130.0,180.0,190.0,400.0,3400.0,4900.0,5100.0,5100.0,26,36,38,38
adaptive,test,1020.0,128,True,1.0,,6.0,344.7638513323257,32.20896493550144,128.9939024390244,4499.5577874115925,328,7.504420763985772,150.0,250.0,3900.0,4300.0,4000.0,5700.0,8200.0,8600.0,30,41,43,43
adaptive,test,1020.0,128,True,1.0,,8.0,745.0335452666518,34.896392670779534,129.00459770114944,5246.890457705734,435,9.860053686459713,170.0,3000.0,5300.0,5800.0,4400.0,7700.0,10000.0,10000.0,33,40,42,43
adaptive,test,1020.0,128,True,1.0,,10.0,1768.9634080517517,37.42568077430946,128.98890942698705,6596.548871637714,541,12.304235285473586,320.0,5300.0,6800.0,7000.0,5600.0,10000.0,12000.0,12000.0,37,41,43,43
adaptive,test,1020.0,128,True,1.0,,12.0,5217.743970638239,39.48938799075038,128.99652173913043,10311.717441342571,575,14.087284376723838,5600.0,7900.0,9200.0,9500.0,11000.0,13000.0,14000.0,14000.0,40,42,43,43
adaptive,test,1020.0,128,True,1.0,,14.0,8859.994590953087,40.105309185818754,128.89565217391305,14029.63367095308,575,13.947237248249087,9700.0,13000.0,14000.0,14000.0,15000.0,18000.0,19000.0,19000.0,40,43,43,44
adaptive,test,1020.0,128,True,1.0,,16.0,11069.254810871327,40.24000347171009,128.98608695652175,16259.634502526962,575,14.062340126125363,12000.0,16000.0,18000.0,18000.0,18000.0,21000.0,23000.0,24000.0,40,42,43,44
adaptive,test,1020.0,128,True,1.0,,18.0,12703.217250511294,39.60074382170175,128.9913043478261,17811.34302745042,575,14.230691517225535,14000.0,19000.0,21000.0,21000.0,19000.0,24000.0,26000.0,27000.0,40,42,43,43
adaptive,test,1020.0,128,True,1.0,,20.0,14258.721116918297,40.18400696144342,128.96695652173912,19441.16944632172,575,14.068558096416554,16000.0,22000.0,24000.0,25000.0,21000.0,28000.0,30000.0,30000.0,40,42,43,43
adaptive,test,2044.0,128,True,1.0,,0.125,33.49634759997571,22.27678118759695,129.0,2907.201120799982,5,0.13348890591224707,34,34,34,34,2900.0,2900.0,2900.0,2900.0,22,22,22,22
adaptive,test,2044.0,128,True,1.0,,0.5,109.3045628845525,23.50531001967909,129.0,3141.489555423155,26,0.6018737080396555,110.0,120.0,140.0,140.0,3100.0,3400.0,3400.0,3400.0,23,25,25,25
adaptive,test,2044.0,128,True,1.0,,1.0,120.89653457407486,24.383072940358815,129.0185185185185,3266.7472351296487,54,1.2259641729987445,120.0,160.0,170.0,170.0,3200.0,3700.0,3700.0,3700.0,24,27,28,28
adaptive,test,2044.0,128,True,1.0,,2.0,138.13173624777113,27.487438644642157,129.0091743119266,3684.3610077247563,109,2.511278381919825,130.0,200.0,200.0,220.0,3400.0,4700.0,4800.0,4800.0,25,35,35,35
adaptive,test,2044.0,128,True,1.0,,4.0,171.89045794034553,33.234456219255414,128.9816513761468,4458.568894289013,218,5.148604853042798,150.0,260.0,270.0,460.0,3900.0,6100.0,6300.0,6300.0,29,45,47,47
adaptive,test,2044.0,128,True,1.0,,6.0,601.8710572538668,39.789241412211865,128.99690402476782,5734.520784594433,323,7.676834006921458,180.0,1300.0,5800.0,5900.0,4800.0,7100.0,11000.0,12000.0,36,50,52,52
adaptive,test,2044.0,128,True,1.0,,8.0,1822.1470538802564,45.891457238666874,129.00704225352112,7742.341550298138,426,10.201564935730758,400.0,5700.0,6900.0,7100.0,6800.0,12000.0,13000.0,13000.0,47,50,52,53
adaptive,test,2044.0,128,True,1.0,,10.0,5990.257745089451,48.42406710597866,129.0,12236.971800706953,447,11.815339119948026,6600.0,9300.0,10000.0,10000.0,13000.0,15000.0,16000.0,16000.0,48,51,52,52
adaptive,test,2044.0,128,True,1.0,,12.0,9731.963047496649,49.35627555621433,128.98657718120805,16098.248579832203,447,11.629092433728763,11000.0,15000.0,16000.0,17000.0,17000.0,21000.0,22000.0,23000.0,49,52,53,53
adaptive,test,2044.0,128,True,1.0,,14.0,12363.544463268468,49.06109754770837,128.98657718120805,18691.802890178984,447,11.677017450099687,14000.0,19000.0,21000.0,21000.0,20000.0,25000.0,27000.0,27000.0,49,52,53,53
adaptive,test,2044.0,128,True,1.0,,16.0,13779.165576212048,49.389283957805574,128.89508928571428,20145.410678549128,448,10.727788425394532,16000.0,22000.0,24000.0,25000.0,22000.0,28000.0,30000.0,31000.0,49,51,52,52
adaptive,test,2044.0,128,True,1.0,,18.0,15302.83239357044,49.47891603245118,129.0111856823266,21686.14896381432,447,11.747102135291486,18000.0,24000.0,27000.0,27000.0,24000.0,31000.0,33000.0,33000.0,49,51,52,53
adaptive,test,2044.0,128,True,1.0,,20.0,16346.816604675598,49.43582912169972,129.0022371364653,22724.1593101409,447,11.769169799455796,19000.0,27000.0,29000.0,29000.0,25000.0,34000.0,35000.0,36000.0,49,51,52,53
adaptive,test,4092.0,128,True,1.0,,0.125,36.58594680000533,22.636575561239084,129.0,2956.704194199847,5,0.1402902655439362,37,38,38,38,3000.0,3000.0,3000.0,3000.0,23,23,23,23
adaptive,test,4092.0,128,True,1.0,,0.5,119.25821942308036,24.887973281734897,128.96153846153845,3328.7310635385147,26,0.6328512128127843,110.0,140.0,170.0,170.0,3200.0,3700.0,3800.0,3800.0,24,28,28,28
adaptive,test,4092.0,128,True,1.0,,1.0,136.9915202035709,26.845275856464657,129.03703703703704,3601.257278629553,54,1.2848453122082941,120.0,210.0,210.0,210.0,3300.0,4500.0,4500.0,4500.0,25,33,34,34
adaptive,test,4092.0,128,True,1.0,,2.0,176.24312687159312,32.90193007197172,129.0,4420.59210615594,109,2.67454843465553,140.0,290.0,290.0,350.0,3800.0,6100.0,6200.0,6200.0,28,45,46,46
adaptive,test,4092.0,128,True,1.0,,4.0,465.52127325825114,48.72742723226281,129.0,6751.091032338029,213,5.601607678973737,210.0,430.0,4200.0,4500.0,5500.0,9300.0,10000.0,11000.0,41,68,69,70
adaptive,test,4092.0,128,True,1.0,,6.0,3043.2223187516342,66.4717806963482,128.99668874172184,11617.790631625796,302,8.056779351387567,2000.0,7700.0,9900.0,9900.0,10000.0,17000.0,18000.0,19000.0,67,70,72,72
adaptive,test,4092.0,128,True,1.0,,8.0,8571.721644702207,70.08298190654179,129.00313479623824,17612.63766515674,319,8.800218148213094,9600.0,14000.0,15000.0,16000.0,18000.0,23000.0,24000.0,24000.0,70,72,73,73
adaptive,test,4092.0,128,True,1.0,,10.0,12653.645641736724,68.75505110111082,128.9843260188088,21521.97745784958,319,8.741317474683045,15000.0,20000.0,23000.0,23000.0,23000.0,29000.0,31000.0,32000.0,69,71,72,73
adaptive,test,4092.0,128,True,1.0,,12.0,15255.3208326771,69.57120907361681,129.0344827586207,24232.34981238872,319,8.848375586870358,18000.0,25000.0,28000.0,28000.0,27000.0,35000.0,36000.0,36000.0,70,72,72,72
adaptive,test,4092.0,128,True,1.0,,14.0,16326.45320768967,69.116817433224,128.98119122257054,25241.229687072137,319,8.803031950155678,19000.0,28000.0,30000.0,30000.0,27000.0,37000.0,39000.0,39000.0,69,71,72,72
adaptive,test,4092.0,128,True,1.0,,16.0,17814.694785667696,69.60061996425097,128.99686520376176,26792.93251263954,319,8.755379234719339,19000.0,31000.0,33000.0,33000.0,28000.0,40000.0,42000.0,42000.0,70,72,73,74
adaptive,test,4092.0,128,True,1.0,,18.0,18096.993277347945,67.83942184796669,129.0,26848.275310507837,319,8.902234503263067,19000.0,32000.0,34000.0,34000.0,28000.0,41000.0,42000.0,42000.0,68,71,72,72
adaptive,test,4092.0,128,True,1.0,,20.0,18600.175125855767,68.61163372876021,129.00313479623824,27451.278206545445,319,8.860914990783405,19000.0,34000.0,35000.0,35000.0,28000.0,43000.0,44000.0,44000.0,69,71,72,72
