Provider,Model,Prompt Tokens,Generation Tokens,Stream,Temperature,Logprobs,Concurrency,Time To First Token,Latency Per Token,Num Tokens,Total Latency,Num Requests,Qps,P50 Time To First Token,P90 Time To First Token,P99 Time To First Token,P99.9 Time To First Token,P50 Total Latency,P90 Total Latency,P99 Total Latency,P99.9 Total Latency,P50 Latency Per Token,P90 Latency Per Token,P99 Latency Per Token,P99.9 Latency Per Token,Total Requests,Incomplete Requests Nofirstchunk,Incomplete Requests Nolastchunk,Incomplete Requests
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,6.0,97.13109905122408,31.426422263409385,129.0060790273556,4151.2036308307215,329,7.65694586174127,63,230.0,310.0,650.0,3700.0,5500.0,5800.0,5800.0,28,41,43,43,353,1,22,23
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,8.0,112.9464163079743,34.3921949653485,128.9931506849315,4549.287289057297,438,10.30530557052569,66,310.0,390.0,900.0,3900.0,6300.0,6700.0,6800.0,30,47,49,49,470,0,31,31
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,10.0,132.32636458065292,38.22641465266671,128.9743119266055,5061.938465343695,545,13.011247644058402,67,400.0,530.0,1100.0,4300.0,7200.0,7700.0,7800.0,33,53,57,62,588,0,42,42
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,12.0,185.61065176595864,43.58763403977563,128.99537750385207,5808.110001995099,649,15.992763507999527,82,480.0,940.0,1400.0,4800.0,8600.0,9100.0,9300.0,37,63,67,68,706,1,55,56
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,14.0,209.4911357882897,48.471236919535016,129.00928381962865,6462.623725299703,754,19.02786257505261,100.0,540.0,1300.0,1800.0,5400.0,9600.0,10000.0,10000.0,42,72,75,76,824,1,68,69
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,16.0,425.0179377534627,53.816934540209054,129.0035046728972,7367.601956758718,856,21.90311099799254,130.0,860.0,3800.0,4100.0,6200.0,10000.0,11000.0,11000.0,46,76,82,83,942,1,84,85
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,18.0,640.5722383555011,59.30105205722551,129.02754237288136,8292.485831812235,944,24.14768598551856,150.0,1900.0,5400.0,5800.0,7500.0,11000.0,13000.0,14000.0,57,78,84,85,1059,1,113,114
vllm,meta-llama/Llama-3.1-8B-Instruct,2044.0,128,True,1.0,,20.0,1159.3558073315648,68.00461289434743,128.99805258033106,9931.825485310945,1027,26.612779148813324,350.0,3800.0,7400.0,7700.0,9900.0,13000.0,16000.0,17000.0,68,81,86,87,1177,3,146,149
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,0.125,41.417054017074406,22.5980833596947,129.0,2956.5698074176908,5,0.1394053383349345,41,42,42,42,3000.0,3000.0,3000.0,3000.0,23,23,23,23,7,0,1,1
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,0.5,58.831468869287235,23.576429886934502,129.0,3100.1108473775766,26,0.6229631780463771,56,92,94,94,3100.0,3300.0,3300.0,3300.0,23,25,25,25,29,0,2,2
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,1.0,68.22864064101681,24.639311716919153,128.9814814814815,3246.250070957036,54,1.2672664101793962,56,110.0,140.0,140.0,3100.0,3600.0,3700.0,3700.0,24,27,27,27,58,0,3,3
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,2.0,81.48991802961312,26.853536781817333,128.9909090909091,3545.382743836804,110,2.5883833735614306,61,180.0,210.0,210.0,3300.0,4400.0,4500.0,4500.0,25,33,33,33,117,0,6,6
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,4.0,107.69096972971138,31.50713743870217,129.00454545454545,4172.229559238555,220,5.313082208034263,63,270.0,360.0,500.0,3600.0,5800.0,5900.0,6000.0,27,42,44,44,235,0,14,14
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,6.0,146.46819505934815,39.523969509401866,129.00920245398774,5245.351596013357,326,8.232024787890413,78,440.0,510.0,730.0,4300.0,7500.0,7800.0,7900.0,33,55,57,58,353,1,25,26
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,8.0,186.44543021245926,46.67364308987687,128.97674418604652,6206.361992986667,430,11.148481274938462,89,600.0,740.0,950.0,5200.0,8900.0,9300.0,9400.0,40,65,67,68,470,0,39,39
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,10.0,228.29592780424443,56.89525662522102,128.99419729206963,7567.361350795677,517,14.60455593170258,110.0,630.0,850.0,1100.0,6100.0,11000.0,11000.0,11000.0,46,80,83,84,574,0,56,56
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,12.0,342.81779770056454,67.47233777590355,129.0175159235669,9047.650197197188,628,17.83920730404209,160.0,910.0,2100.0,2500.0,7900.0,13000.0,13000.0,13000.0,60,92,95,96,706,1,76,77
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,14.0,776.0852374319503,80.22112708525623,128.9760900140647,11122.910752447136,711,20.553156028396167,210.0,2100.0,5900.0,6200.0,11000.0,14000.0,16000.0,17000.0,80,98,100,100,824,2,110,112
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,16.0,1806.6898839937512,96.1018643744008,129.0026455026455,14203.85159403405,756,22.146378031007224,830.0,5200.0,8600.0,8900.0,14000.0,18000.0,21000.0,21000.0,97,100,110.0,110.0,941,2,182,184
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,18.0,3481.464552952613,101.54642885038648,128.99608865710562,16580.502904096902,767,24.620347458538554,1700.0,8700.0,11000.0,11000.0,15000.0,22000.0,24000.0,24000.0,100,100,110.0,110.0,1059,35,256,291
vllm,meta-llama/Llama-3.1-8B-Instruct,4092.0,128,True,1.0,,20.0,5340.522510963832,101.9422066445748,129.01694915254237,18492.690022875435,767,26.07235220788824,4900.0,11000.0,12000.0,12000.0,18000.0,24000.0,25000.0,26000.0,100,110.0,110.0,110.0,1173,149,256,405
